,qzGroup,Key_word,E,I,T,F,MBTI_result
236,6244,"['정서적', '보유적', '구체적', '현실적', '경험적', '감성적', '허용적', '계획적']",0,1,0,3,IF
237,6244,"['정서적', '보유적', '구체적', '현실적', '경험적', '감성적', '허용적', '계획적']",0,1,0,3,IF
238,6246,"['보유적', '정적', '현실적', '행동안정성', '경험적', '정서적', '허용적', '구체적']",0,2,0,2,IF
239,6246,"['보유적', '정적', '현실적', '행동안정성', '경험적', '정서적', '허용적', '구체적']",0,2,0,2,IF
240,6246,"['보유적', '정적', '현실적', '행동안정성', '경험적', '정서적', '허용적', '구체적']",0,2,0,2,IF
241,6328,"['현실적', '이성적', '유연성', '논리적', '목표지향성', '계획적', '능동적', '행동안정성']",1,0,2,0,ET
242,6328,"['현실적', '이성적', '유연성', '논리적', '목표지향성', '계획적', '능동적', '행동안정성']",1,0,2,0,ET
243,6328,"['현실적', '이성적', '유연성', '논리적', '목표지향성', '계획적', '능동적', '행동안정성']",1,0,2,0,ET
244,6707,"['능동적', '열성적', '체계적', '경험적', '논리적', '계획적', '표현적', '이성적']",3,0,2,0,ET
245,6707,"['능동적', '열성적', '체계적', '경험적', '논리적', '계획적', '표현적', '이성적']",3,0,2,0,ET
246,6707,"['능동적', '열성적', '체계적', '경험적', '논리적', '계획적', '표현적', '이성적']",3,0,2,0,ET
247,6941,"['능동적', '표현적', '체계적', '열성적', '논리적', '비평적', '계획적', '구체적']",3,0,2,0,ET
248,6941,"['능동적', '표현적', '체계적', '열성적', '논리적', '비평적', '계획적', '구체적']",3,0,2,0,ET
249,6941,"['능동적', '표현적', '체계적', '열성적', '논리적', '비평적', '계획적', '구체적']",3,0,2,0,ET
250,7063,"['허용적', '구체적', '경험적', '체계적', '개방성', '논리적', '정서적', '창의적']",0,0,1,2,err
251,7063,"['허용적', '구체적', '경험적', '체계적', '개방성', '논리적', '정서적', '창의적']",0,0,1,2,err
252,7063,"['허용적', '구체적', '경험적', '체계적', '개방성', '논리적', '정서적', '창의적']",0,0,1,2,err
253,7234,"['열성적', '현실적', '능동적', '허용적', '표현적', '정서적', '감성적', '이상적']",3,0,0,3,EF
254,7234,"['열성적', '현실적', '능동적', '허용적', '표현적', '정서적', '감성적', '이상적']",3,0,0,3,EF
255,7234,"['열성적', '현실적', '능동적', '허용적', '표현적', '정서적', '감성적', '이상적']",3,0,0,3,EF
256,7347,"['구체적', '체계적', '계획적', '허용적', '열성적', '논리적', '자발성', '능동적']",2,0,1,1,err
257,7347,"['구체적', '체계적', '계획적', '허용적', '열성적', '논리적', '자발성', '능동적']",2,0,1,1,err
258,7347,"['구체적', '체계적', '계획적', '허용적', '열성적', '논리적', '자발성', '능동적']",2,0,1,1,err
259,7439,"['구체적', '계획적', '이성적', '목표지향성', '현실적', '경험적', '정서적', '허용적']",0,0,1,2,err
260,7439,"['구체적', '계획적', '이성적', '목표지향성', '현실적', '경험적', '정서적', '허용적']",0,0,1,2,err
261,7439,"['구체적', '계획적', '이성적', '목표지향성', '현실적', '경험적', '정서적', '허용적']",0,0,1,2,err
262,7509,"['현실적', '열성적', '경험적', '논리적', '표현적', '유연성', '목표지향성', '능동적']",3,0,1,0,ET
263,7509,"['현실적', '열성적', '경험적', '논리적', '표현적', '유연성', '목표지향성', '능동적']",3,0,1,0,ET
264,7509,"['현실적', '열성적', '경험적', '논리적', '표현적', '유연성', '목표지향성', '능동적']",3,0,1,0,ET
265,7572,"['열성적', '능동적', '표현적', '계획적', '현실적', '유연성', '목표지향성', '논리적']",3,0,1,0,ET
266,7572,"['열성적', '능동적', '표현적', '계획적', '현실적', '유연성', '목표지향성', '논리적']",3,0,1,0,ET
267,7572,"['열성적', '능동적', '표현적', '계획적', '현실적', '유연성', '목표지향성', '논리적']",3,0,1,0,ET
268,7579,"['허용적', '표현적', '열성적', '유연성', '정서적', '감성적', '능동적', '추상적']",3,0,0,3,EF
269,7579,"['허용적', '표현적', '열성적', '유연성', '정서적', '감성적', '능동적', '추상적']",3,0,0,3,EF
270,7579,"['허용적', '표현적', '열성적', '유연성', '정서적', '감성적', '능동적', '추상적']",3,0,0,3,EF
271,7585,"['열성적', '유연성', '경험적', '구체적', '계획적', '현실적', '논리적', '목표지향성']",1,0,1,0,ET
272,7585,"['열성적', '유연성', '경험적', '구체적', '계획적', '현실적', '논리적', '목표지향성']",1,0,1,0,ET
273,7585,"['열성적', '유연성', '경험적', '구체적', '계획적', '현실적', '논리적', '목표지향성']",1,0,1,0,ET
274,7590,"['열성적', '능동적', '표현적', '창의적', '경험적', '논리적', '유연성', '개방성']",3,0,1,0,ET
275,7590,"['열성적', '능동적', '표현적', '창의적', '경험적', '논리적', '유연성', '개방성']",3,0,1,0,ET
276,7590,"['열성적', '능동적', '표현적', '창의적', '경험적', '논리적', '유연성', '개방성']",3,0,1,0,ET
277,7594,"['유연성', '열성적', '경험적', '능동적', '자발성', '표현적', '논리적', '개방성']",3,0,1,0,ET
278,7594,"['유연성', '열성적', '경험적', '능동적', '자발성', '표현적', '논리적', '개방성']",3,0,1,0,ET
279,7594,"['유연성', '열성적', '경험적', '능동적', '자발성', '표현적', '논리적', '개방성']",3,0,1,0,ET
280,7601,"['능동적', '유연성', '목표지향성', '표현적', '열성적', '논리적', '감성적', '현실적']",3,0,1,1,err
281,7601,"['능동적', '유연성', '목표지향성', '표현적', '열성적', '논리적', '감성적', '현실적']",3,0,1,1,err
282,7601,"['능동적', '유연성', '목표지향성', '표현적', '열성적', '논리적', '감성적', '현실적']",3,0,1,1,err
283,7737,"['현실적', '논리적', '보유적', '목표지향성', '행동안정성', '허용적', '열성적', '비평적']",1,1,2,1,err
284,7737,"['현실적', '논리적', '보유적', '목표지향성', '행동안정성', '허용적', '열성적', '비평적']",1,1,2,1,err
285,7737,"['현실적', '논리적', '보유적', '목표지향성', '행동안정성', '허용적', '열성적', '비평적']",1,1,2,1,err
286,7780,"['현실적', '행동안정성', '목표지향성', '논리적', '유연성', '계획적', '보유적', '경험적']",0,1,1,0,IT
287,7780,"['현실적', '행동안정성', '목표지향성', '논리적', '유연성', '계획적', '보유적', '경험적']",0,1,1,0,IT
288,7780,"['현실적', '행동안정성', '목표지향성', '논리적', '유연성', '계획적', '보유적', '경험적']",0,1,1,0,IT
289,7782,"['경험적', '열성적', '유연성', '능동적', '허용적', '자발성', '추상적', '창의적']",2,0,0,1,EF
290,7782,"['경험적', '열성적', '유연성', '능동적', '허용적', '자발성', '추상적', '창의적']",2,0,0,1,EF
291,7782,"['경험적', '열성적', '유연성', '능동적', '허용적', '자발성', '추상적', '창의적']",2,0,0,1,EF
292,7930,"['허용적', '구체적', '논리적', '개방성', '계획적', '정서적', '이성적', '체계적']",0,0,2,2,err
293,7930,"['허용적', '구체적', '논리적', '개방성', '계획적', '정서적', '이성적', '체계적']",0,0,2,2,err
294,7930,"['허용적', '구체적', '논리적', '개방성', '계획적', '정서적', '이성적', '체계적']",0,0,2,2,err
295,7941,"['유연성', '열성적', '경험적', '자발성', '표현적', '논리적', '허용적', '정서적']",2,0,1,2,EF
296,7941,"['유연성', '열성적', '경험적', '자발성', '표현적', '논리적', '허용적', '정서적']",2,0,1,2,EF
297,7941,"['유연성', '열성적', '경험적', '자발성', '표현적', '논리적', '허용적', '정서적']",2,0,1,2,EF
298,8350,"['창의적', '허용적', '감성적', '정서적', '유연성', '표현적', '열성적', '추상적']",2,0,0,3,EF
299,8350,"['창의적', '허용적', '감성적', '정서적', '유연성', '표현적', '열성적', '추상적']",2,0,0,3,EF
300,8350,"['창의적', '허용적', '감성적', '정서적', '유연성', '표현적', '열성적', '추상적']",2,0,0,3,EF
301,8375,"['논리적', '추상적', '경험적', '감성적', '허용적', '개방성', '현실적', '정서적']",0,0,1,3,err
302,8375,"['논리적', '추상적', '경험적', '감성적', '허용적', '개방성', '현실적', '정서적']",0,0,1,3,err
303,8375,"['논리적', '추상적', '경험적', '감성적', '허용적', '개방성', '현실적', '정서적']",0,0,1,3,err
304,8494,"['허용적', '계획적', '능동적', '구체적', '정서적', '목표지향성', '보유적', '열성적']",2,1,0,2,EF
305,8494,"['허용적', '계획적', '능동적', '구체적', '정서적', '목표지향성', '보유적', '열성적']",2,1,0,2,EF
306,8494,"['허용적', '계획적', '능동적', '구체적', '정서적', '목표지향성', '보유적', '열성적']",2,1,0,2,EF
307,8527,"['구체적', '이성적', '논리적', '계획적', '목표지향성', '현실적', '체계적', '보유적']",0,1,2,0,IT
308,8527,"['구체적', '이성적', '논리적', '계획적', '목표지향성', '현실적', '체계적', '보유적']",0,1,2,0,IT
309,8527,"['구체적', '이성적', '논리적', '계획적', '목표지향성', '현실적', '체계적', '보유적']",0,1,2,0,IT
310,8583,"['정서적', '감성적', '개방성', '허용적', '유연성', '경험적', '자발성', '구체적']",0,0,0,3,err
311,8583,"['정서적', '감성적', '개방성', '허용적', '유연성', '경험적', '자발성', '구체적']",0,0,0,3,err
312,8583,"['정서적', '감성적', '개방성', '허용적', '유연성', '경험적', '자발성', '구체적']",0,0,0,3,err
313,8866,"['이성적', '정적', '구체적', '허용적', '계획적', '체계적', '행동안정성', '현실적']",0,1,1,1,err
314,8866,"['이성적', '정적', '구체적', '허용적', '계획적', '체계적', '행동안정성', '현실적']",0,1,1,1,err
315,8866,"['이성적', '정적', '구체적', '허용적', '계획적', '체계적', '행동안정성', '현실적']",0,1,1,1,err
316,8985,"['능동적', '논리적', '창의적', '구체적', '현실적', '감성적', '이상적', '이성적']",1,0,2,1,ET
317,8985,"['능동적', '논리적', '창의적', '구체적', '현실적', '감성적', '이상적', '이성적']",1,0,2,1,ET
318,8985,"['능동적', '논리적', '창의적', '구체적', '현실적', '감성적', '이상적', '이성적']",1,0,2,1,ET
319,9111,"['경험적', '논리적', '계획적', '현실적', '체계적', '구체적', '개방성', '능동적']",1,0,1,0,ET
320,9111,"['경험적', '논리적', '계획적', '현실적', '체계적', '구체적', '개방성', '능동적']",1,0,1,0,ET
321,9111,"['경험적', '논리적', '계획적', '현실적', '체계적', '구체적', '개방성', '능동적']",1,0,1,0,ET
322,9269,"['창의적', '목표지향성', '능동적', '논리적', '추상적', '허용적', '감성적', '자발성']",1,0,1,2,EF
323,9269,"['창의적', '목표지향성', '능동적', '논리적', '추상적', '허용적', '감성적', '자발성']",1,0,1,2,EF
324,9269,"['창의적', '목표지향성', '능동적', '논리적', '추상적', '허용적', '감성적', '자발성']",1,0,1,2,EF
325,9800,"['논리적', '능동적', '유연성', '계획적', '경험적', '정서적', '목표지향성', '개방성']",1,0,1,1,err
326,9800,"['논리적', '능동적', '유연성', '계획적', '경험적', '정서적', '목표지향성', '개방성']",1,0,1,1,err
327,9800,"['논리적', '능동적', '유연성', '계획적', '경험적', '정서적', '목표지향성', '개방성']",1,0,1,1,err
328,9832,"['열성적', '논리적', '계획적', '능동적', '표현적', '이성적', '허용적', '구체적']",3,0,2,1,ET
329,9832,"['열성적', '논리적', '계획적', '능동적', '표현적', '이성적', '허용적', '구체적']",3,0,2,1,ET
330,9832,"['열성적', '논리적', '계획적', '능동적', '표현적', '이성적', '허용적', '구체적']",3,0,2,1,ET
331,9837,"['허용적', '현실적', '표현적', '열성적', '경험적', '정서적', '감성적', '추상적']",2,0,0,3,EF
332,9837,"['허용적', '현실적', '표현적', '열성적', '경험적', '정서적', '감성적', '추상적']",2,0,0,3,EF
333,9837,"['허용적', '현실적', '표현적', '열성적', '경험적', '정서적', '감성적', '추상적']",2,0,0,3,EF
334,9839,"['논리적', '목표지향성', '능동적', '현실적', '체계적', '구체적', '이성적', '계획적']",1,0,2,0,ET
335,9839,"['논리적', '목표지향성', '능동적', '현실적', '체계적', '구체적', '이성적', '계획적']",1,0,2,0,ET
336,9839,"['논리적', '목표지향성', '능동적', '현실적', '체계적', '구체적', '이성적', '계획적']",1,0,2,0,ET
337,9896,"['능동적', '체계적', '현실적', '창의적', '경험적', '이성적', '보유적', '논리적']",1,1,2,0,err
338,9896,"['능동적', '체계적', '현실적', '창의적', '경험적', '이성적', '보유적', '논리적']",1,1,2,0,err
339,9896,"['능동적', '체계적', '현실적', '창의적', '경험적', '이성적', '보유적', '논리적']",1,1,2,0,err
340,9897,"['정적', '현실적', '허용적', '구체적', '정서적', '유연성', '목표지향성', '계획적']",0,1,0,2,IF
341,9897,"['정적', '현실적', '허용적', '구체적', '정서적', '유연성', '목표지향성', '계획적']",0,1,0,2,IF
342,9897,"['정적', '현실적', '허용적', '구체적', '정서적', '유연성', '목표지향성', '계획적']",0,1,0,2,IF
343,9898,"['구체적', '정서적', '계획적', '열성적', '이성적', '목표지향성', '현실적', '허용적']",1,0,1,2,EF
